code,desc
8310,"Sign-plates, nameplates, address-plates and similar plates, numbers, letters and other symbols, of base metal, incl. traffic signs (excl. those of heading 9405, type and the like, and signal boards, signal discs and signal arms for traffic of heading 8608)"
8311,"Wire, rods, tubes, plates, electrodes and similar products, of base metal or of metal carbides, coated or cored with flux material, of a kind used for soldering, brazing, welding or deposition of metal or of metal carbides; wire and rods, of agglomerated base metal powder, used for metal spraying"
8401,"Nuclear reactors; fuel elements ""cartridges"", non-irradiated, for nuclear reactors; machinery and apparatus for isotopic separation; parts thereof"
8402,Steam or other vapour generating boilers (excl. central heating hot water boilers capable also of producing low pressure steam); superheated water boilers; parts thereof
8403,"Central heating boilers, non-electric; parts thereof (excl. vapour generating boilers and superheated water boilers of heading 8402)"
8404,"Auxiliary plant for use with boilers of heading 8402 or 8403, e.g. economizers, superheaters, soot removers and gas recoverers; condensers for steam or other vapour power units; parts thereof"
8405,"Producer gas or water gas generators, with or without their purifiers; acetylene gas generators and similar water process gas generators, with or without their purifiers; parts thereof (excl. coke ovens, electrolytic process gas generators and carbide lamps)"
8406,Steam turbines and other vapour turbines; parts thereof
8407,Spark-ignition reciprocating or rotary internal combustion piston engine
8408,"Compression-ignition internal combustion piston engine ""diesel or semi-diesel engine"""
8409,Parts suitable for use solely or principally with internal combustion piston engine of heading 8407 or 8408
8410,"Hydraulic turbines, water wheels, and regulators therefor (excl. hydraulic power engines and motors of heading 8412)"
8411,"Turbojets, turbopropellers and other gas turbines"
8412,"Engines and motors (excl. steam turbines, internal combustion piston engine, hydraulic turbines, water wheels, gas turbines and electric motors); parts thereof"
8413,"Pumps for liquids, whether or not fitted with a measuring device (excl. ceramic pumps and secretion aspirating pumps for medical use and medical pumps carried on or implanted in the body); liquid elevators (excl. pumps); parts thereof"
8414,"Air or vacuum pumps (excl. gas compound elevators and pneumatic elevators and conveyors); air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters; parts thereof"
8415,"Air conditioning machines comprising a motor-driven fan and elements for changing the temperature and humidity, incl. those machines in which the humidity cannot be separately regulated; parts thereof"
8416,"Furnace burners for liquid fuel, for pulverised solid fuel or for gas; mechanical stokers, incl. their mechanical grates, mechanical ash dischargers and similar appliances; parts thereof"
8417,"Industrial or laboratory furnaces and ovens, non-electric, incl. incinerators (excl. drying ovens and ovens for cracking operations)"
8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps; parts thereof (excl. air conditioning machines of heading 8415)"
8419,"Machinery, plant or laboratory equipment whether or not electrically heated (excl. furnaces, ovens and other equipment of heading 8514), for the treatment of materials by a process involving a change of temperature such as heating, cooking, roasting, distilling, rectifying, sterilising, pasteurising, ste"
8420,Calendering or other rolling machines (other than for metals or glass) and cylinders therefor; parts thereof
8421,"Centrifuges, incl. centrifugal dryers (excl. those for isotope separation); filtering or purifying machinery and apparatus, for liquids or gases; parts thereof (excl. artificial kidneys)"
8422,"Dishwashing machines; machinery for cleaning or drying bottles or other containers; machinery for filling, closing, sealing or labelling bottles, cans, boxes, bags or other containers; machinery for capsuling bottles, jars, tubes and similar containers; other packing or wrapping machinery, incl. heat-shr"
8423,"Weighing machinery, incl. weight-operated counting or checking machines (excl. balances of a sensitivity of 5 cg or better); weighing machine weights of all kinds; parts thereof"
8424,"Mechanical appliances, whether or not hand-operated, for projecting, dispersing or spraying liquids or powders, n.e.s.; fire extinguishers, charged or not (excl. fire-extinguishing bombs and grenades); spray guns and similar appliances (excl. electric machines and apparatus for hot spraying of metals or"
8425,Pulley tackle and hoists (other than skip hoists); winches and capstans; jacks
8426,"Ships' derricks; cranes, incl. cable cranes (excl. wheel-mounted cranes and vehicle cranes for railways); mobile lifting frames, straddle carriers and works trucks fitted with a crane"
8427,Fork-lift trucks; other works trucks fitted with lifting or handling equipment (excl. straddle carriers and works trucks fitted with a crane)
8428,"Lifting, handling, loading or unloading machinery, e.g. lifts, escalators, conveyors, teleferics (excl. pulley tackle and hoists, winches and capstans, jacks, cranes of all kinds, mobile lifting frames and straddle carriers, works trucks fitted with a crane, fork-lift trucks and other works trucks fitted"
8429,"Self-propelled bulldozers, angledozers, graders, levellers, scrapers, mechanical shovels, excavators, shovel loaders, tamping machines and roadrollers"
8430,"Moving, grading, levelling, scraping, excavating, tamping, compacting, extracting or boring machinery, for earth, minerals or ores; pile-drivers and pile-extractors; snowploughs and snowblowers (excl. those mounted on railway wagons, motor vehicle chassis or lorries, self-propelled machinery of heading 8"
8431,"Parts suitable for use solely or principally with the machinery of heading 8425 to 8430, n.e.s."
8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation (excl. sprayers and dusters); lawn or sports-ground rollers; parts thereof"
8433,"Harvesting or threshing machinery, incl. straw or fodder balers; grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce; parts thereof (other than machines for cleaning, sorting or grading seed, grain or dried leguminous vegetables of heading 8437)"
8434,"Milking machines and dairy machinery (excl. refrigerating or heat treatment equipment, cream separators, clarifying centrifuges, filter presses and other filtering equipment); parts thereof"
8435,"Presses, crushers and similar machinery used in the manufacture of wine, cider, fruit juices or similar beverages (excl. machinery for the treatment of these beverages, incl. centrifuges, filter presses, other filtering equipment and domestic appliances); parts thereof"
8436,"Agricultural, horticultural, forestry, poultry-keeping or bee-keeping machinery, incl. germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders; parts thereof"
8437,"Machines for cleaning, sorting or grading seed, grain or dried leguminous vegetables; machinery used in the milling industry or for the working of cereals or dried leguminous vegetables (excl. farm-type machinery, heat treatment equipment, centrifugal dryers and air filters); parts thereof"
8438,"Machinery, not specified or included elsewhere in this chapter, for the industrial preparation or manufacture of food or drink (other than machinery for the extraction or preparation of animal or fixed vegetable fats or oils); parts thereof"
8439,"Machinery for making pulp of fibrous cellulosic material or for making or finishing paper or paperboard (excl. autoclaves, boilers, dryers, other heating appliances and calenders); parts thereof"
8440,"Bookbinding machinery, incl. book-sewing machines (excl. machinery of heading 8441, general-purpose presses, printing machinery of heading 8443 and machines of uses ancillary to printing); parts thereof"
8441,"Machinery for making up paper pulp, paper or paperboard, incl. cutting machines of all kinds, n.e.s.; parts thereof"
8442,"Machinery, apparatus and equipment (other than the machine-tools of headings 8456 to 8465) for preparing or making plates, cylinders or other printing components; plates, cylinders and other printing components; plates, cylinders and lithographic stones, prepared for printing purposes, e.g. planed, grain"
8443,"Printing machinery used for printing by means of plates, cylinders and other printing components of heading 8442 (excl. hectograph or stencil duplicating machines, addressing machines and other office printing machines of heading 8469 to 8472); other printers, copying machines and facsimile machines, whe"
8444,"Machines for extruding, drawing, texturing or cutting man-made textile materials"
8445,"Machines for preparing textile fibres; spinning, doubling or twisting machines and other machinery for producing textile yarns (excl. machines of heading 8444); textile reeling or winding, incl. weft-winding, machines, and machines for preparing textile yarns for use on the machines of heading 8446 or 84"
8446,"Weaving machines ""looms"""
8447,"Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting (excl. hem-stitching machines)"
8448,"Auxiliary machinery for use with machines of heading 8444, 8445, 8446 or 8447, e.g. dobbies, jacquards, automatic stop motions, shuttle changing mechanisms; parts and accessories suitable for use solely or principally with the machines of this heading or of heading 8444, 8445, 8446 or 8447, e.g. spindles"
8449,"Machinery for the manufacture or finishing of felt or nonwovens in the piece or in shapes, incl. machinery for making felt hats; blocks for making hats; parts thereof (excl. machinery for preparing fibres for felt and calenders)"
8450,"Household or laundry-type washing machines, incl. machines which both wash and dry; parts thereof"
8451,"Machinery (excl. of heading 8450) for washing, cleaning, wringing, drying, ironing, pressing incl. fusing presses, bleaching, dyeing, dressing, finishing, coating or impregnating textile yarns, fabrics or made-up textile articles and for applying paste to the base fabric or other support used in the manu"
8452,"Sewing machines (other than book-sewing machines of heading 8440); furniture, bases and covers specially designed for sewing machines; sewing machine needles; parts thereof"
8453,"Machinery for preparing, tanning or working hides, skins or leather or for making or repairing footwear or other articles of hides, skins or leather (excl. drying machines, spray guns, machines for the dehairing of pigs, sewing machines and general purpose presses); parts thereof"
8454,"Converters, ladles, ingot moulds and casting machines of a kind used in metallurgy or in metal foundries (excl. metal powder presses); parts thereof"
8455,Metal-rolling mills and rolls therefor; parts of metal-rolling mills
8456,"Machine tools for working any material by removal of material, by laser or other light or photon beam, ultrasonic, electro-discharge, electro-chemical, electron beam, ionic-beam or plasma arc processes; water-jet cutting machines (excl. cleaning apparatus operated by ultrasonic processes, soldering and w"
8457,"Machining centres, unit construction machines ""single station"" and multi-station transfer machines for working metal"
8458,"Lathes, incl. turning centres, for removing metal"
8459,"Machine tools, incl. way-type unit head machines, for drilling, boring, milling, threading or tapping (excl. lathes and turning centres of heading 8458, gear cutting machines of heading 8461 and hand-operated machines)"
8460,"Machine tools for deburring, sharpening, grinding, honing, lapping, polishing or otherwise finishing metal, metal carbides or cermets by means of grinding stones, abrasives or polishing products (excl. gear cutting, gear grinding or gear finishing machines of heading 8461 and machines for working in the"
8461,"Machine tools for planing, shaping, slotting, broaching, gear cutting, gear grinding or gear finishing, sawing, cutting-off and other machine tools working by removing metal, sintered metal carbides or cermets, n.e.s."
8462,"Machine tools, incl. presses, for working metal by forging, hammering or die-stamping; machine tools, incl. presses, for working metal by bending, folding, straightening, flattening, shearing, punching or notching; presses for working metal or metal carbides (excl. machines of chapters 8456 to 8461)"
8463,"Machine tools for working metal, sintered metal carbides or cermets, without removing material (excl. forging, bending, folding, straightening and flattening presses, shearing machines, punching or notching machines, presses and machines for working in the hand)"
8464,"Machine tools for working stone, ceramics, concrete, asbestos-cement or like mineral materials or for cold-working glass (excl. machines for working in the hand)"
8465,"Machine tools, incl. machines for nailing, stapling, glueing or otherwise assembling, for working wood, cork, bone, hard rubber, hard plastics or similar hard materials (excl. machines for working in the hand)"
8466,"Parts and accessories suitable for use solely or principally with the machine tools of heading 8456 to 8465, incl. work or tool holders, self-opening dieheads, dividing heads and other special attachments for machine tools, n.e.s.; tool holders for any type of tool for working in the hand"
8467,"Tools for working in the hand, pneumatic, hydraulic or with self-contained electric or non-electric motor; parts thereof"
8468,"Machinery and apparatus for soldering, brazing or welding, whether or not capable of cutting (other than those of heading 8515); gas-operated surface tempering machines and appliances; parts thereof"
8469,"Typewriters and word-processing machines (excl. automatic data-processing machines and units thereof of heading 8443 and laser, thermal and electrosensitive printers)"
8470,"Calculating machines and pocket-size ""dimensions <= 170 mm x 100 mm x 45 mm"" data recording, reproducing and displaying machines with calculating functions; accounting machines, postage-franking machines, ticket-issuing machines and similar machines, incorporating a calculating device; cash registers (ex"
8471,"Automatic data-processing machines and units thereof; magnetic or optical readers, machines for transcribing data onto data media in coded form and machines for processing such data, n.e.s."
8472,"Office machines, e.g. hectograph or stencil duplicating machines, addressing machines, automatic banknote dispensers, coin-sorting machines, coin-counting or coin-wrapping machines, pencil-sharpening machines, perforating or stapling machines, n.e.s."
8473,"Parts and accessories (other than covers, carrying cases and the like) suitable for use solely or principally with machines of heading 8469 to 8472, n.e.s."
8474,"Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading earth, stone, ores or other mineral substances, in solid, incl. powder or paste, form; machinery for agglomerating, shaping or moulding solid mineral fuels, ceramic paste, unhardened cements, plastering material"
8475,"Machines for assembling electric or electronic lamps, tubes or valves or flashbulbs, in glass envelopes; machines for manufacturing or hot working glass or glassware (excl. furnaces and heating apparatus for manufacturing toughened glass); parts thereof"
8476,"Automatic goods-vending machines, e.g. postage stamp, cigarette, food or beverage machines, incl. money-changing machines; parts thereof"
8477,"Machinery for working rubber or plastics or for the manufacture of products from these materials, not specified or included elsewhere in this chapter, parts thereof"
8478,"Machinery for preparing or making up tobacco, not specified or included elsewhere in this chapter; parts thereof"
8479,"Machines and mechanical appliances having individual functions, not specified or included elsewhere in this chapter; parts thereof"
8480,"Moulding boxes for metal foundry; mould bases; moulding patterns; moulds for metal (other than ingot moulds), metal carbides, glass, mineral materials, rubber or plastics (excl. moulds of graphite or other carbons, ceramic or glass moulds and linotype moulds or matrices)"
8481,"Taps, cocks, valves and similar appliances for pipes, boiler shells, tanks, vats or the like, incl. pressure-reducing valves and thermostatically controlled valves; parts thereof"
8482,Ball or roller bearings (excl. steel balls of heading 7326); parts thereof
8483,"Transmission shafts, incl. camshafts and crankshafts, and cranks; bearing housings and plain shaft bearings for machines; gears and gearing; ball or roller screws, gear boxes and other speed changers, incl. torque converters; flywheels and pulleys, incl. pulley blocks, clutches and shaft couplings, incl."
8484,"Gaskets and similar joints of metal sheeting combined with other material or of two or more layers of metal; sets or assortments of gaskets and similar joints, dissimilar in composition, put up in pouches, envelopes or similar packings; mechanical seals"
8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9 C to chapter 84; parts and accessories, n.e.s."
8487,"Machinery parts, n.e.s. in chapter 84 (excl. parts containing electrical connectors, insulators, coils, contacts or other electrical features)"
8501,Electric motors and generators (excl. generating sets)
8502,Electric generating sets and rotary converters
8503,"Parts suitable for use solely or principally with electric motors and generators, electric generating sets and rotary converters, n.e.s."
8504,"Electrical transformers, static converters, e.g. rectifiers, and inductors; parts thereof"
8505,"Electromagnets (excl. magnets for medical use); permanent magnets and articles intended to become permanent magnets after magnetization; electromagnetic or permanent magnet chucks, clamps and similar holding devices; electromagnetic couplings, clutches and brakes; electromagnetic lifting heads; parts the"
8506,"Primary cells and primary batteries, electrical; parts thereof (excl. spent)"
8507,"Electric accumulators, incl. separators therefor, whether or not square or rectangular; parts thereof (excl. spent and those of unhardened rubber or textiles)"
8508,"Vacuum cleaners, incl. dry cleaners and wet vacuum cleaners"
8509,"Electromechanical domestic appliances, with self-contained electric motor; parts thereof (excl. vacuum cleaners, dry and wet vacuum cleaners)"
8510,"Electric shavers, hair clippers and hair-removing appliances, with self-contained electric motor; parts thereof"
8511,"Electrical ignition or starting equipment of a kind used for spark-ignition or compression-ignition internal combustion engines, e.g. ignition magnetos, magneto-dynamos, ignition coils, sparking plugs, glow plugs and starter motors; generators, e.g. dynamos and alternators, and cut-outs of a kind used in"
8512,"Electrical lighting or signalling equipment (excl. lamps of heading 8539), windscreen wipers, defrosters and demisters, of a kind used for cycles or motor vehicles; parts thereof"
8513,"Portable electric lamps designed to function by their own source of energy, e.g. dry batteries, accumulators and magnetos; parts thereof (excl. lighting equipment of heading 8512)"
8514,"Industrial or laboratory electric furnaces and ovens, incl. those functioning by induction or dielectric loss; other industrial or laboratory equipment for the heat treatment of materials by induction or dielectric loss; parts thereof"
8515,"Electric, incl. electrically heated gas, laser or other light or photon beam, ultrasonic, electron beam, magnetic pulse or plasma arc soldering, brazing or welding machines and apparatus, whether or not capable of cutting; electric machines and apparatus for hot spraying of metals, metal carbides or cerm"
8516,"Electric instantaneous or storage water heaters and immersion heaters; electric space-heating apparatus and soil-heating apparatus; electro-thermic hairdressing apparatus, e.g. hairdryers, hair curlers and curling tong heaters, and hand dryers; electric smoothing irons; other electro-thermic appliances o"
8517,"Telephone sets, incl. telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data, incl. apparatus for communication in a wired or wireless network [such as a local or wide area network]; parts thereof (excl. than trans"
8518,"Microphones and stands therefor (excl. cordless microphones with built-in transmitter); loudspeakers, whether or not mounted in their enclosures; headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers (excl. telephone sets, he"
8519,Sound recording or sound reproducing apparatus
8521,"Video recording or reproducing apparatus, whether or not incorporating a video tuner (excl. video camera recorders)"
8522,Parts and accessories suitable for use solely or principally with sound reproducing and recording apparatus and with video equipment for recording and reproducing pictures and sound
8523,"Discs, tapes, solid-state non-volatile storage devices, ""smart cards"" and other media for the recording of sound or of other phenomena, whether or not recorded, incl. matrices and masters for the production of discs (excl. products of chapter 37)"
8525,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception apparatus or sound recording or reproducing apparatus; television cameras, digital cameras and video camera recorders"
8526,"Radar apparatus, radio navigational aid apparatus and radio remote control apparatus"
8527,"Reception apparatus for radio-broadcasting, whether or not combined, in the same housing, with sound recording or reproducing apparatus or a clock"
8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus"
8529,"Parts suitable for use solely or principally with transmission and reception apparatus for radio-telephony, radio-telegraphy, radio-broadcasting, television, television cameras, still image video cameras and other video camera recorders, radar apparatus, radio navigational aid apparatus or radio remote c"
8530,"Electrical signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or airfields (excl. mechanical or electromechanical equipment of heading 8608); parts thereof"
8531,"Electric sound or visual signalling apparatus, e.g. bells, sirens, indicator panels, burglar or fire alarms (excl. those for cycles, motor vehicles and traffic signalling); parts thereof"
8532,"Electrical capacitors, fixed, variable or adjustable ""pre-set""; parts thereof"
8533,"Electrical resistors, incl. rheostats and potentiometers (excl. heating resistors); parts thereof"
8534,Printed circuits
8535,"Electrical apparatus for switching or protecting electrical circuits, or for making connections to or in electrical circuits, e.g., switches, fuses, lightning arresters, voltage limiters, surge suppressors, plugs and other connectors, junction boxes, for a voltage > 1.000 V (excl. control desks, cabinets"
8536,"Electrical apparatus for switching or protecting electrical circuits, or for making connections to or in electrical circuits, e.g., switches, relays, fuses, surge suppressors, plugs, sockets, lamp holders and junction boxes, for a voltage <= 1.000 V (excl. control desks, cabinets, panels etc. of heading"
8537,"Boards, panels, consoles, desks, cabinets and other bases, equipped with two or more apparatus of heading 8535 or 8536, for electric control or the distribution of electricity, incl. those incorporating instruments or apparatus of chapter 90, and numerical control apparatus (excl. switching apparatus for"
8538,"Parts suitable for use solely or principally with the apparatus of heading 8535, 8536 or 8537, n.e.s."
8539,"Electric filament or discharge lamps, incl. sealed beam lamp units and ultraviolet or infra-red lamps; arc lamps; parts thereof"
8540,"Thermionic, cold cathode or photo-cathode valves and tubes, e.g. vacuum or vapour or gas filled valves and tubes, mercury arc rectifying valves and tubes, cathode ray tubes and television camera tubes; parts thereof"
8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels (excl. photovotaic generators); light emitting diodes; mounted piezoelectric crystals; parts thereof"
8542,Electronic integrated circuits; parts thereof
8543,"Electrical machines and apparatus, having individual functions, n.e.s. in chapter 85 and parts thereof"
8544,"Insulated ""incl. enamelled or anodised"" wire, cable ""incl. coaxial cable"" and other insulated electric conductors, whether or not fitted with connectors; optical fibre cables, made up of individually sheathed fibres, whether or not assembled with electric conductors or fitted with connectors"
8545,"Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or other carbon, with or without metal, of a kind used for electrical purposes"
8546,Electrical insulators of any material (excl. insulating fittings)
8547,"Insulating fittings for electrical machines, appliances or equipment, being fittings wholly of insulating material apart from any minor components of metal, e.g., threaded sockets, incorporated during moulding solely for purposes of assembly (other than insulators of heading 8546); electrical conduit tub"
8548,"Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators; electrical parts of machinery or apparatus, not specified or included elsewhere in chapter 85"
8601,Rail locomotives powered from an external source of electricity or by electric accumulators
8602,Rail locomotives (excl. those powered from an external source of electricity or by accumulators); locomotive tenders
8603,"Self-propelled railway or tramway coaches, vans and trucks (excl. those of heading 8604)"
8604,"Railway or tramway maintenance or service vehicles, whether or not self-propelled, e.g., workshops, cranes, ballast tampers, trackliners, testing coaches and track inspection vehicles"
8605,"Railway or tramway passenger coaches, luggage vans, post office coaches and other special purpose railway or tramway coaches (excl. self-propelled railway or tramway coaches, vans and trucks, railway or tramway maintenance or service vehicles and goods vans and wagons)"
8606,Railway or tramway goods vans and wagons (excl. self-propelled and luggage vans and post office coaches)
8607,"Parts of railway or tramway locomotives or rolling stock, n.e.s."
8608,"Railway or tramway track fixtures and fittings (excl. sleepers of wood, concrete or steel, sections of track and other track fixtures not yet assembled and railway or tramway track construction material); mechanical, incl. electromechanical, signalling, safety or traffic control equipment for railways, t"
8609,"Containers, incl. containers for the transport of fluids, specially designed and equipped for carriage by one or more modes of transport"
8701,Tractors (other than tractors of heading 8709)
8702,"Motor vehicles for the transport of >= 10 persons, incl. driver"
8703,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. station wagons and racing cars (excl. motor vehicles of heading 8702)"
8704,"Motor vehicles for the transport of goods, incl. chassis with engine and cab"
8705,"Special purpose motor vehicles (other than those principally designed for the transport of persons or goods), e.g. breakdown lorries, crane lorries, fire fighting vehicles, concrete-mixer lorries, road sweeper lorries, spraying lorries, mobile workshops and mobile radiological units"
8706,"Chassis fitted with engines, for tractors, motor vehicles for the transport of ten or more persons, motor cars and other motor vehicles principally designed for the transport of persons, motor vehicles for the transport of goods and special purpose motor vehicles of heading 8701 to 8705 (excl. those with"
8707,"Bodies, incl. cabs, for tractors, motor vehicles for the transport of ten or more persons, motor cars and other motor vehicles principally designed for the transport of persons, motor vehicles for the transport of goods and special purpose motor vehicles of heading 8701 to 8705"
8708,"Parts and accessories for tractors, motor vehicles for the transport of ten or more persons, motor cars and other motor vehicles principally designed for the transport of persons, motor vehicles for the transport of goods and special purpose motor vehicles of heading 8701 to 8705, n.e.s."
8709,"Works trucks, self-propelled, not fitted with lifting or handling equipment, of the type used in factories, warehouses, dock areas or airports for short distance transport of goods; tractors of the type used on railway station platforms; parts of the foregoing vehicles, n.e.s."
8710,"Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles, n.e.s."
8711,"Motorcycles, incl. mopeds, and cycles fitted with an auxiliary motor, with or without side-cars; side-cars"
8712,"Bicycles and other cycles, incl. delivery tricycles, not motorised"
8713,"Carriages for disabled persons, whether or not motorised or otherwise mechanically propelled (excl. specially designed motor vehicles and bicycles)"
8714,"Parts and accessories for motorcycles and bicycles and for carriages for disabled persons, n.e.s."
8715,"Baby carriages and parts thereof, n.e.s."
8716,"Trailers and semi-trailers; other vehicles, not mechanically propelled (excl. railway and tramway vehicles); parts thereof, n.e.s."
8801,"Balloons and dirigibles; gliders, hang gliders and other non-powered aircraft"
8802,"Powered aircraft ""e.g. helicopters and aeroplanes""; spacecraft, incl. satellites, and suborbital and spacecraft launch vehicles"
8803,"Parts of aircraft and spacecraft of heading 8801 or 8802, n.e.s."
8804,"Parachutes, incl. dirigible parachutes and paragliders, and rotochutes; parts thereof and accessories thereto, n.e.s."
8805,"Aircraft launching gear (excl. motor winches for launching gliders); deck-arrestor or similar gear; ground flying trainers; parts of the foregoing articles, n.e.s."
8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods"
8902,Fishing vessels; factory ships and other vessels for processing or preserving fishery products (excl. fishing boats for sport)
8903,Yachts and other vessels for pleasure or sports; rowing boats and canoes
8904,Tugs and pusher craft
8905,"Light-vessels, fire-floats, dredgers, floating cranes, and other vessels the navigability of which is subsidiary to their main function; floating docks, floating or submersible drilling or production platforms (excl. fishing vessels and warships)"
8906,"Vessels, incl. warships and lifeboats (excl. rowing boats and other vessels of heading 8901 to 8905 and vessels for breaking up)"
8907,"Rafts, tanks, coffer-dams, landing stages, buoys, beacons and other floating structures (excl. vessels of heading 8901 to 8906 and floating structures for breaking up)"
8908,Vessels and other floating structures for breaking up
9001,"Optical fibres and optical fibre bundles; optical fibre cables (excl. made up of individually sheathed fibres of heading 8544); sheets and plates of polarising material; lenses, incl. contact lenses, prisms, mirrors and other optical elements of any material, unmounted (excl. such elements of glass not o"
9002,"Lenses, prisms, mirrors and other optical elements, of any material, mounted, being parts of or fittings for instruments or apparatus (excl. such elements of glass not optically worked)"
9003,"Frames and mountings for spectacles, goggles or the like, and parts thereof, n.e.s."
9004,"Spectacles, goggles and the like, corrective, protective or other (excl. spectacles for testing eyesight, contact lenses, spectacle lenses and frames and mountings for spectacles)"
9005,"Binoculars, monoculars, astronomical and other optical telescopes, and mountings therefor; other astronomical instruments and mountings therefor (excl. instruments for radio-astronomy and other instruments or apparatus specified elsewhere)"
9006,"Photographic cameras, photographic flashlight apparatus and flashbulbs (excl. discharge lamps of heading 8539)"
9007,"Cinematographic cameras and projectors, whether or not incorporating sound recording or reproducing apparatus (excl. video equipment)"
9008,"Image projectors, and photographic enlargers and reducers (excl. cinematographic)"
9010,"Apparatus and equipment for photographic or cinematographic laboratories, not elsewhere specified in chapter 90; negatoscopes; projection screens"
9011,"Optical microscopes, incl. those for photomicrography, cinephotomicrography or microprojection (excl. binocular microscopes for ophthalmology and instruments, appliances and machines of heading 9031)"
9012,"Electron microscopes, proton microscopes and diffraction apparatus"
9013,Liquid crystal devices not constituting articles provided for more specifically in other heading; lasers (excl. laser diodes); other optical appliances and instruments not elsewhere specified in chapter 90
9014,Direction finding compasses; other navigational instruments and appliances (excl. radio navigational equipment)
9015,"Surveying, incl. photogrammetrical surveying, hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excl. compasses); rangefinders"
9016,"Balances of a sensitivity of 50 mg or better, with or without weights"
9017,"Drawing, marking-out or mathematical calculating instruments, e.g. drafting machines, pantographs, protractors, drawing sets, slide rules, disc calculators; instruments for measuring length, for use in the hand, e.g. measuring rods and tapes, micrometres, callipers and other gauges, not elsewhere specifi"
9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, incl. scintigraphic apparatus, other electro-medical apparatus and sight-testing instruments, n.e.s."
9019,"Mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus; ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic respiration apparatus"
9020,"Breathing appliances and gas masks (excl. protective masks having neither mechanical parts nor replaceable filters, and artificial respiration or other therapeutic respiration apparatus)"
9021,"Orthopaedic appliances, incl. crutches, surgical belts and trusses; splints and other fracture appliances; artificial parts of the body; hearing aids and other appliances which are worn or carried, or implanted in the body, to compensate for a defect or disability"
9022,"Apparatus based on the use of X-rays or of alpha, beta or gamma radiations, whether or not for medical, surgical, dental or veterinary uses, incl. radiography or radiotherapy apparatus, X-ray tubes and other X-ray generators, high tension generators, control panels and desks, screens, examination or trea"
9023,"Instruments, apparatus and models designed for demonstrational purposes, e.g. in education or exhibitions, unsuitable for other uses (excl. ground flying trainers of heading 8805, collectors' pieces of heading 9705 and antiques of an age > 100 years of heading 9706)"
9024,"Machines and appliances for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials, e.g. metals, wood, textiles, paper or plastics"
9025,"Hydrometers, areometers and similar floating instruments, thermometers, pyrometers, barometers, hygrometers and psychrometers, recording or not, and any combination of these instruments"
9026,"Instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases, e.g. flow meters, level gauges, manometers, heat meters (excl. instruments and apparatus of heading 9014, 9015, 9028 or 9032)"
9027,"Instruments and apparatus for physical or chemical analysis, e.g. polarimeters, refractometers, spectrometers, gas or smoke analysis apparatus; instruments and apparatus for measuring or checking viscosity, porosity, expansion, surface tension or the like; instruments and apparatus for measuring or check"
9028,"Gas, liquid or electricity supply or production meters, incl. calibrating meters therefor"
9029,"Revolution counters, production counters, taximeters, milometers, pedometers and the like (excl. gas, liquid and electricity meters); speed indicators and tachometers (excl. those of heading 9014 and 9015); stroboscopes"
9030,"Oscilloscopes, spectrum analysers and other instruments and apparatus for measuring or checking electrical quantities (excl. meters of heading 9028); instruments and apparatus for measuring or detecting alpha, beta, gamma, X-ray, cosmic or other ionising radiations"
9031,"Measuring or checking instruments, appliances and machines not elsewhere specified in chapter 90; profile projectors"
9032,"Regulating or controlling instruments and apparatus (excl. taps, cocks and valves of heading 8481)"
9033,"Parts and accessories for machines, appliances, instruments or other apparatus in chapter 90, specified neither in this chapter nor elsewhere"
